# Total Kinetic Energy: 113757.38955286046 J
# Total Potential Energy: -265.08220730227293 J
# Total Energy: 113492.30734555819 J
# mass x y z vx vy vz ax ay az
2.000000000000000111e-01 1.250773372433371389e+00 -1.451788468417048783e+00 4.466356258443516580e+00 3.099512204203574983e-01 -3.689662762349520397e-01 2.188164258677264939e+00 -8.966043962736165440e-01 6.963139999641968503e-01 -4.318718804335897610e-01
2.000000000000000111e-01 1.724739010986986232e+00 7.198035424614132261e+00 3.841487990896587323e+00 9.103674333664503182e-01 2.173337444180484468e+00 2.340568707415401128e+00 -8.638420432590800946e-01 7.477608111009810266e-01 -8.297878829518955390e-01
2.000000000000000111e-01 -6.316094287745435132e-01 1.482453689605188973e+00 1.089212676118848044e+01 4.856220737762966810e-01 4.254670698242461468e-01 5.065214502605442703e+00 9.641895495286434414e-01 -7.350472763951455546e-01 1.373103499606344924e+00
2.000000000000000111e-01 2.059474669991248064e+00 1.824087407665759830e+00 3.321753501227512562e+00 -2.136529903503353811e+00 -5.477774926024343571e-01 2.506184328941188921e-01 -5.460842563394595617e-01 -1.562379614909943371e+00 1.380396280783603880e+00
2.000000000000000111e-01 -1.847008341058893777e+00 -1.826284281836010104e+00 -5.536802062660468593e-01 -2.560255073544651871e+00 1.416206420867507365e+00 -4.131914188924078246e+00 8.297013594807493009e-01 2.265106253250432911e+00 9.937754100366300372e-03
2.000000000000000111e-01 -1.820718363059155465e+01 -3.941783080302594300e+01 1.254469931308834063e+01 -1.068392898662347612e+01 -2.193934860871900128e+01 7.462819228161442275e+00 5.503421260199654018e-03 -6.324108284545006953e-01 -1.983938834140225038e-01
2.000000000000000111e-01 1.469118002549178792e+00 1.635608040764521265e-01 -7.992014239775372397e-01 -1.474499224120082719e+00 -1.551031328893193617e+00 2.828742976722154356e+00 1.185290918075305733e+00 1.180817650969794297e+00 4.342061600991873882e-01
2.000000000000000111e-01 1.330204885453283081e+00 3.931143357433430019e+00 6.331359814183469936e+00 -7.881575945375555170e-01 -5.042517129601511994e-02 2.511788709782462270e+00 6.301270386930696299e-01 -1.153803380428851000e+00 -5.839674396223903247e-02
2.000000000000000111e-01 6.543254468680708147e-01 -2.358131699910751000e-01 8.777107331635642495e+00 -1.183342574969276084e+00 1.570078524356521399e+00 2.288646274918797019e+00 4.819874889720659472e-01 6.233897045599963160e-01 7.806367264006173201e-01
2.000000000000000111e-01 -5.089878929567498211e+00 -8.370994244030404374e+00 -1.089068464784029011e+01 -2.519380310917184840e+00 -4.037982883186418626e+00 -5.219047021762420968e+00 -5.073469463042808991e-01 -1.432177634536540234e+00 -5.631686098712457289e-01
2.000000000000000111e-01 3.173770587347169436e-01 8.494619489917549365e-03 -6.274801962150664547e-01 2.268666204499883765e+00 2.923043118929150808e+00 1.089288543130358944e+00 1.112131061580115432e+00 -1.326002105085030414e-01 1.219961580377953547e+00
2.000000000000000111e-01 -2.915081999823120995e+01 -5.196771507406450219e+00 2.558534134596824217e+01 -2.222245206240684112e+01 -4.435771066268531904e+00 1.942271227087490004e+01 2.699041547263745788e-01 1.989345446514553695e+00 -2.737681246386168277e-01
2.000000000000000111e-01 -2.608513690125510820e+00 2.107452995625718195e+00 5.666013101406544905e+00 8.975853773790994916e-01 -6.181367617492251609e-01 2.307619795269283181e+00 -2.937911826042545194e+00 1.305695967249574041e+00 3.492309820269403620e-01
2.000000000000000111e-01 1.035694418536738226e+01 -1.499123721272157095e+00 -8.444314752219590492e-01 5.960534514585297927e+00 -5.844221004290122146e-01 -4.076556894143362753e-01 -7.536403006720584496e-01 -1.568655641053418592e-01 -1.413495907973157106e-01
2.000000000000000111e-01 3.750942860078612995e+00 -2.307691305470305210e+00 -3.949628993413380140e+00 7.261759857432280585e-01 4.428988356699946616e-01 -1.098385329793007292e+00 1.119353522796681794e-01 2.620936284584423070e+00 4.785062303361312108e-01
2.000000000000000111e-01 2.046714192317312886e+00 2.205767913113444223e+01 -2.691028697630307676e+01 1.126113185331804933e+00 1.336440439966244753e+01 -1.616487253300367044e+01 2.322625098397875565e+00 9.424909421025224887e-01 3.856692653494809275e-01
2.000000000000000111e-01 -1.631243138009386229e+01 -1.482161745751636595e+01 1.645288008712014616e+01 -1.083639504755759297e+01 -9.825308850630866786e+00 1.045168762371599946e+01 -7.799893016850598104e-02 -3.623660123757801999e-01 9.463559795580524237e-02
2.000000000000000111e-01 5.996584827904652970e-01 8.486634260487783132e-01 -2.178068085622409278e+00 3.066267754070695961e+00 -2.014006995056825566e+00 -9.481139432916797505e-01 -2.822203611955039215e-01 -3.743734202435109598e-02 6.932200910895870427e-01
2.000000000000000111e-01 1.734423455722984508e+00 3.151765149861572191e+00 5.675301756896953265e+00 7.639935812792939984e+00 6.556769256230786880e+00 6.941017539234387357e+00 1.092051761507943697e+00 -1.776818162249802213e-01 -1.957260997796935964e+00
2.000000000000000111e-01 -5.265994871065433180e+00 4.934069420868786970e+00 5.220928909812728058e+00 -1.381926108880283222e+00 2.726875344280262681e+00 2.677817844233481015e+00 -1.664407931597272627e-01 -9.650068241224063481e-01 3.546644428898021451e-01
2.000000000000000111e-01 -3.467020734011712957e+00 -3.330842571590902246e+00 -2.926577258526760428e+00 -1.798165474343426329e+00 -5.264009723846516664e+00 -9.367659979524361802e+00 1.614489561108785332e-01 -5.663598480014984116e-01 -1.317715235282914538e-02
2.000000000000000111e-01 -8.720681641267294282e+00 1.321994504238642421e+01 2.081072556256792083e+01 -5.185832897881739179e+00 7.413699779514663746e+00 1.190744623998957330e+01 6.295661757179298323e-01 -1.537997823929941443e+00 3.874429109039332908e-01
2.000000000000000111e-01 -7.317053234636654580e-01 6.367809452765746947e-01 -1.328819658292204275e+00 2.970301941277862845e+00 -1.355425945062634252e+00 -1.437371660247271254e+00 1.218003542201554712e+00 2.790102563485865605e-01 -9.241176421201500180e-01
2.000000000000000111e-01 9.038928320542462258e-02 -6.778759080157359396e-01 -3.493567869913096202e-01 1.118238560030329865e+01 -1.065546490266358948e+00 -6.474160759368475127e+00 1.613871496129092753e+00 6.812046624892643676e-01 -6.590206085151249261e-03
2.000000000000000111e-01 -1.371219004128329644e+00 -4.441127592266237656e+00 -3.557990427455509863e+00 -1.388120270878901552e+00 3.699818512461287567e-01 -8.222130399437923565e-01 -5.432097655884298160e-01 8.423833018329252020e-01 -1.494328948952003411e-01
2.000000000000000111e-01 6.337395559703022485e+00 -4.660739570336144943e+00 -1.283866820035938083e+01 3.254339294734251098e+00 -9.374546162610434274e-01 -6.527222056792857607e+00 -8.719875287864491120e-02 -3.539668042882763155e-01 5.144601091997094144e-01
2.000000000000000111e-01 -6.987679941537007222e-01 -3.630660469425307513e-01 -3.265635557894242536e-01 8.192066567811593369e-01 -8.921155778005943060e-02 7.299101623724125076e+00 2.974928503074385500e-01 1.880010619296722807e-01 1.301228515883393833e+00
2.000000000000000111e-01 -1.381379488881740336e+00 -1.346060880421173223e-01 -2.096965944325461795e+00 9.213476533646089983e-01 2.632755818371913303e+00 -3.049860555301315390e+00 9.941663314276857899e-02 -1.730516482962342284e+00 1.597179739205750515e+00
2.000000000000000111e-01 -1.806642455642083478e+00 -1.844340179647871558e+00 -9.656047980146854615e-01 -2.484426318795319943e+00 -1.063233109952051780e+00 -4.012347481599157217e-02 3.571589793730877149e-01 5.647964869292386725e-01 -5.523340820094913006e-01
2.000000000000000111e-01 -5.228207478143827303e-02 -2.982078612636167136e+00 1.374851954830232259e+00 3.017089178670267380e+00 -2.548700546710017445e+00 1.047014804469988736e+00 -1.931708422166933392e-01 -5.189179524242124586e-01 -1.345254381590285479e-02
2.000000000000000111e-01 -3.309507598369163528e-01 -6.085905698779116024e-01 -1.612689363872345238e-02 -7.145716692755205379e+00 -2.565923622067455945e+00 8.953703189732795664e+00 -9.242347930784594601e-01 7.576997478856134505e-02 -1.392233521600583779e-01
2.000000000000000111e-01 -3.144710972214232125e+00 -1.141094453311697343e+00 -3.073383932651798656e+00 7.895150952820064738e-01 7.452159627652805707e-01 6.342235465342620226e-02 5.957694771162939107e-01 6.344032431227376589e-01 1.694406892158661637e-01
2.000000000000000111e-01 1.910584665157189832e+00 -1.161428836361369843e+00 5.903530263267080080e+00 1.281941913703945390e+00 5.407736376349657759e-01 1.302280192867014907e+00 -1.336421660492691510e+00 -7.612067198992983341e-01 -2.184442207875056940e-01
2.000000000000000111e-01 -2.082316046348004335e+01 1.148777338444487306e+01 1.637042498948039881e+00 -1.421892046535169740e+01 7.831194510715043577e+00 4.713883743300780194e-01 1.830918505940636765e+00 1.181604583309558532e+00 -1.100132766297575060e+00
2.000000000000000111e-01 1.551702514855889170e+01 -1.222418098976722156e+00 -1.836031551218675784e+00 9.223004364122630250e+00 -4.082511508133671030e-01 -1.020400006638836565e+00 4.857270106093193318e-01 7.824859205214137470e-01 6.107351836588704730e-01
2.000000000000000111e-01 4.144802054494117982e+00 2.305269270295639661e+00 -1.138235340506130289e+00 -2.111416687131604797e-01 3.202687210381419125e-01 8.502619263912101211e-01 -4.083798253849345583e-01 9.460632332611424999e-01 1.022129414245795065e+00
2.000000000000000111e-01 -1.267419183458610910e+01 -2.467318848775352791e+00 -1.029861044363916278e+01 -6.600874031887463467e+00 -1.009061816586261484e+00 -5.298949246391587486e+00 -2.107969015098144078e-02 4.127555384102606084e-02 1.096106413350836695e+00
2.000000000000000111e-01 -9.104563660006494141e-02 -6.425657629122463743e-03 -1.167556061757087482e+00 5.627154257238514701e-01 4.170365038344421293e+00 5.207067644374632209e+00 1.425218080926183295e-01 -2.681533460908795963e-01 1.418374357297791155e+00
2.000000000000000111e-01 2.975034147756567648e+01 -3.805409627996036992e+00 -1.682007078293202085e+01 1.688564311671298768e+01 -1.472608526488808023e+00 -8.868290518808283451e+00 -5.235611869307986721e-01 1.637598205090995407e-02 1.805484899473831950e+00
2.000000000000000111e-01 1.184488879484438595e+00 2.082656456877639339e+00 5.563646065634948457e+00 -2.841455418983275250e-01 2.723914702907535457e+00 3.012653284270848442e+00 -3.163202295495595173e-01 9.522321988995448294e-02 -9.461629756402882840e-01
2.000000000000000111e-01 -8.542408246777671854e-01 -1.103208331337366399e+00 -1.638275654006953186e+00 1.425124766499549001e+00 -2.296191987023975312e+00 2.220837910315457631e+00 4.174437476093765254e-01 -1.380181655339153934e+00 7.162574535250282315e-01
2.000000000000000111e-01 1.006464565414163026e+01 1.007984396932263671e+01 6.866714375710182949e+00 5.865394723457336035e+00 5.902236259211502301e+00 4.434564289400533710e+00 4.525296649238253477e-01 3.344140889732000188e-01 -8.236417003079894439e-01
2.000000000000000111e-01 -4.092901035724595715e+01 -5.787693289059505197e+00 -1.306164142820551355e+01 -2.353359423582642762e+01 -3.191537368961878229e+00 -7.850274062057096991e+00 9.444238424574774582e-01 -3.599042377706139217e-01 -1.177655621319875223e+00
2.000000000000000111e-01 1.326451388670740750e-01 -6.564944095165752280e-01 -1.222998724481399596e-01 -2.714467984560953173e+00 -1.130680811088262461e+00 -2.627414723094996685e+00 -7.094150650241234368e-01 -3.432787591816053863e-01 1.729752256166292357e+00
2.000000000000000111e-01 5.674973025998104603e+00 3.575917693758674964e+00 -8.923763687407353373e+00 1.916430409521189482e+00 1.787851700416749567e+00 -4.688697384354203912e+00 -1.396083541317549193e+00 8.191167938667391901e-01 -3.516869100966322215e-01
2.000000000000000111e-01 -1.333160981837923531e+00 -1.139420024810638421e-01 8.481798456063879499e+00 -6.101752691519203964e+00 -9.355363878416682155e+00 2.400302815356214481e+01 2.262981583088385928e-01 -7.784210350138612844e-01 -1.020055248432633954e+00
2.000000000000000111e-01 -6.593847081841194502e+00 -8.496174288378803396e+00 -2.027411913723464298e+00 -3.084974560495800322e+00 -3.297097552553189370e+00 -1.050907967257740827e+00 -1.144496758295514005e-01 5.738673722206977246e-01 1.563535298382324745e-01
2.000000000000000111e-01 2.239481391078368855e+00 1.918237246649768801e+00 3.545595413080604441e+00 -1.548525640149212901e+00 2.611291625949374140e+00 -5.443063556011703552e-01 8.956669621207787868e-01 -1.940213859434855470e+00 -4.546162688754084025e-01
2.000000000000000111e-01 -6.775535042963794830e+00 1.716947911218673628e+00 -2.208848977191622254e+01 -3.994870327537217936e+00 1.036452421776641319e+00 -1.228022293620788652e+01 1.287839676788305132e+00 1.211425043583911343e-01 -4.177786500589580343e-01
2.000000000000000111e-01 -1.637733413825431139e+00 -5.510817336236588648e-01 -7.356696877093640285e-01 -3.677971398220112764e+00 -3.384480167458686073e-01 8.423830760865251843e-01 1.645292458308862171e+00 6.000702075107278155e-01 -1.452035520500345012e+00
2.000000000000000111e-01 -1.105791768686082222e+01 -5.669560262580763954e+00 -3.707758136719769393e+00 -5.677340279063352035e+00 -2.725528772219747431e+00 -2.434498110798818171e+00 8.565027547425647647e-01 4.045933102233424949e-01 2.699203104838276412e-01
2.000000000000000111e-01 -1.407464242853460945e+00 -1.621050399920628937e+00 7.139415006124834484e+00 -2.272506607214554997e+00 3.708950887063354185e-01 2.042628026629980109e+00 1.079373184858595902e+00 1.168430214982944665e-01 2.078051804633141320e+00
2.000000000000000111e-01 -7.531679785441712793e-01 5.113606366953836746e-01 4.874303138780575750e-01 -1.388091335872279064e+00 -2.076264538772912616e+00 -9.419626480157908821e-01 -3.116156579120536452e-01 -9.656805898680476119e-01 1.049679311352054611e+00
2.000000000000000111e-01 4.108081350734716608e+01 1.043743516525270998e+01 1.462173073481604968e+00 2.348898807240824738e+01 6.128548977591628422e+00 4.955255187616964818e-01 -1.178040336042603387e-01 -1.359939040977154734e-01 2.226318798930941589e-01
2.000000000000000111e-01 1.984100623298697963e+00 -8.390407067585986312e+00 -7.624108597421805023e+00 -1.146517130467699097e-01 -4.828301868916265782e+00 -4.465559420725609741e+00 6.605003871932092485e-01 2.834908369412093565e-01 8.112638664168756453e-01
