# Total Kinetic Energy: 101177.55664265028 J
# Total Potential Energy: -345.30373536402175 J
# Total Energy: 100832.25290728625 J
# mass x y z vx vy vz ax ay az
2.000000000000000111e-01 9.068693454578835578e-01 -1.105976836345494485e+00 3.150117489741584453e+00 8.729424097985156727e-01 1.568057563183709868e-02 2.911369393758020951e+00 -8.966043962736165440e-01 6.963139999641968503e-01 -4.318718804335897610e-01
2.000000000000000111e-01 1.078132044305350368e+00 5.359333198075705518e+00 2.254839809299885811e+00 1.062468378319280315e+00 3.618764010049772217e+00 2.562377485253754195e+00 -8.638420432590800946e-01 7.477608111009810266e-01 -8.297878829518955390e-01
2.000000000000000111e-01 -8.150974004167779174e-01 1.141209356423705579e+00 7.165198793469866878e+00 8.734322604232144446e-03 6.500312072164512456e-01 6.537239206395661917e+00 9.641895495286434414e-01 -7.350472763951455546e-01 1.373103499606344924e+00
2.000000000000000111e-01 2.176285572657667977e+00 9.659548009051455164e-01 3.581567694490947140e+00 2.451649522073866105e+00 2.676576703331781548e+00 1.367650530827450250e+00 -5.460842563394595617e-01 -1.562379614909943371e+00 1.380396280783603880e+00
2.000000000000000111e-01 7.672338122971938956e-03 -9.934304364365632578e-01 7.815138532525364168e-01 -2.196379825951001674e+00 -3.752700117490193499e+00 -5.471466375757816358e-01 8.297013594807493009e-01 2.265106253250432911e+00 9.937754100366300372e-03
2.000000000000000111e-01 -1.125240239276617160e+01 -2.513349435870537718e+01 7.686909852035361368e+00 -1.072092579002063850e+01 -2.202557244367890377e+01 7.488047718719854196e+00 5.503421260199654018e-03 -6.324108284545006953e-01 -1.983938834140225038e-01
2.000000000000000111e-01 4.016139319322968859e-01 5.175005972677286792e-01 -1.660751534818414532e+00 3.513251029144340176e+00 2.013130661645347264e+00 -7.886412087699273821e-01 1.185290918075305733e+00 1.180817650969794297e+00 4.342061600991873882e-01
2.000000000000000111e-01 1.660124555376667033e+00 3.438475016995235389e+00 4.381189915478607588e+00 -1.425472120623775263e-01 1.647738673485371175e+00 3.449271338181453483e+00 6.301270386930696299e-01 -1.153803380428851000e+00 -5.839674396223903247e-02
2.000000000000000111e-01 1.566754280062929494e+00 -8.515728316903421469e-01 6.604157520945625137e+00 -1.172723300638933042e+00 5.351955018192128266e-01 4.411961113676544421e+00 4.819874889720659472e-01 6.233897045599963160e-01 7.806367264006173201e-01
2.000000000000000111e-01 -3.375455337584535531e+00 -5.651213049486810469e+00 -7.318035101680679944e+00 -2.799307886286975133e+00 -4.378139380484957321e+00 -5.864163071067741484e+00 -5.073469463042808991e-01 -1.432177634536540234e+00 -5.631686098712457289e-01
