# Total Kinetic Energy: 110082.21184514114 J
# Total Potential Energy: -442.38793474110275 J
# Total Energy: 109639.82391040004 J
# mass x y z vx vy vz ax ay az
2.000000000000000111e-01 5.385219152212071814e-01 -8.292235962764747947e-01 2.006596007360832434e+00 1.574231884454156738e+00 -1.948247907669444556e+00 4.174874346740320874e+00 -8.966043962736165440e-01 6.963139999641968503e-01 -4.318718804335897610e-01
2.000000000000000111e-01 7.383492007102395727e-01 4.026174744511307857e+00 1.406972500931820802e+00 1.045204436620702726e+00 4.807865926676623936e+00 2.745991632331191035e+00 -8.638420432590800946e-01 7.477608111009810266e-01 -8.297878829518955390e-01
2.000000000000000111e-01 -7.433877933282637684e-01 8.994717652785418904e-01 4.879113376939382185e+00 -5.249358104789234591e-01 8.973844552777568984e-01 7.884949020886290683e+00 9.641895495286434414e-01 -7.350472763951455546e-01 1.373103499606344924e+00
2.000000000000000111e-01 1.482992351216917193e+00 5.756279173311240616e-01 3.274553739549451947e+00 2.710060264640373084e+00 4.013745604604814332e+00 -3.483988671503424062e-01 -5.460842563394595617e-01 -1.562379614909943371e+00 1.380396280783603880e+00
2.000000000000000111e-01 5.257692416063685092e-01 4.823208673145070180e-01 5.442134877981356089e-01 -8.996552933449559752e-01 -4.424124022989489369e+00 2.335272491919786031e+00 8.297013594807493009e-01 2.265106253250432911e+00 9.937754100366300372e-03
2.000000000000000111e-01 -7.816031797380802004e+00 -1.807191063131573472e+01 5.286830481707927021e+00 -1.076078390690196329e+01 -2.211997271567516421e+01 7.515510733203120353e+00 5.503421260199654018e-03 -6.324108284545006953e-01 -1.983938834140225038e-01
2.000000000000000111e-01 -8.961095720877179094e-01 -5.263247159441085676e-01 -1.210415761484125552e+00 3.146019996030629429e+00 4.459576983255947980e+00 -7.974705221126614507e-01 1.185290918075305733e+00 1.180817650969794297e+00 4.342061600991873882e-01
2.000000000000000111e-01 1.619582220885371626e+00 2.691730292617079634e+00 3.206088508605195564e+00 4.597943454367948157e-01 3.209493608045080659e+00 3.928834923488920161e+00 6.301270386930696299e-01 -1.153803380428851000e+00 -5.839674396223903247e-02
2.000000000000000111e-01 1.855197804432336062e+00 -9.841016455172318933e-01 4.984869594569358853e+00 -5.439414268190552182e-01 3.085190336343853201e-01 5.819499469572390282e+00 4.819874889720659472e-01 6.233897045599963160e-01 7.806367264006173201e-01
2.000000000000000111e-01 -2.433883746670291615e+00 -4.198371159937896557e+00 -5.345215919083845080e+00 -3.129213870185893587e+00 -4.745485043258904412e+00 -6.538407960056414225e+00 -5.073469463042808991e-01 -1.432177634536540234e+00 -5.631686098712457289e-01
2.000000000000000111e-01 -5.902101465024405247e-01 -7.151658768627022766e-02 -2.512894673337485951e+00 -2.900329933341415867e+00 1.351287849075850644e+00 1.324844152753339444e+00 1.112131061580115432e+00 -1.326002105085030414e-01 1.219961580377953547e+00
2.000000000000000111e-01 -7.499634336085098774e+00 -8.777665237213989613e-01 6.664158718862301711e+00 -2.255430718860523598e+01 -4.481156957615706204e+00 1.970081593226166206e+01 2.699041547263745788e-01 1.989345446514553695e+00 -2.737681246386168277e-01
2.000000000000000111e-01 -2.503083611297455491e+00 2.197812290735310814e+00 2.577594438313343783e+00 -9.743342189304944334e-01 9.284195554235037395e-01 4.370998656172783825e+00 -2.937911826042545194e+00 1.305695967249574041e+00 3.492309820269403620e-01
2.000000000000000111e-01 3.833027920130019695e+00 -7.867180598927521196e-01 -3.623652262037597160e-01 8.057515813821510164e+00 -1.041523608121003752e+00 -6.195810814256967891e-01 -7.536403006720584496e-01 -1.568655641053418592e-01 -1.413495907973157106e-01
2.000000000000000111e-01 2.020897861552144015e+00 -2.175910925323150558e+00 -2.014890853370987500e+00 3.166500922969549769e+00 -9.572923168733319388e-01 -3.058678432288738591e+00 1.119353522796681794e-01 2.620936284584423070e+00 4.785062303361312108e-01
2.000000000000000111e-01 9.497903943537180371e-01 9.018247541675039614e+00 -1.114456011475448172e+01 1.139447685125057008e+00 1.358510388314283901e+01 -1.641375814478449513e+01 2.322625098397875565e+00 9.424909421025224887e-01 3.856692653494809275e-01
2.000000000000000111e-01 -5.684003396033360467e+00 -5.182491328122531549e+00 6.199343945860031013e+00 -1.119101474094334847e+01 -1.015700463787267083e+01 1.080661188318562793e+01 -7.799893016850598104e-02 -3.623660123757801999e-01 9.463559795580524237e-02
2.000000000000000111e-01 -6.815618369062708126e-01 -5.933065810884342595e-01 -1.309861318973816635e+00 -3.490162725969841340e+00 -1.601750791793020268e+00 4.104138222850154172e+00 -2.822203611955039215e-01 -3.743734202435109598e-02 6.932200910895870427e-01
2.000000000000000111e-01 -1.761094759926123521e+00 -1.648225775552084049e-01 1.095832055060118826e+00 -2.997156651680711992e+00 -1.398175656227391483e+00 1.962250422917843018e+00 1.092051761507943697e+00 -1.776818162249802213e-01 -1.957260997796935964e+00
2.000000000000000111e-01 -3.028689882038234416e+00 1.671352403140790921e+00 2.286337535937867482e+00 -4.047560701862812138e+00 4.132034718661904193e+00 3.465519960032934499e+00 -1.664407931597272627e-01 -9.650068241224063481e-01 3.546644428898021451e-01
2.000000000000000111e-01 -1.793777564632107469e+00 -2.771156064554518572e-01 1.285225124980243550e+00 -1.371489699159814890e+00 9.082304861086054615e-01 2.833707297201882191e+00 1.614489561108785332e-01 -5.663598480014984116e-01 -1.317715235282914538e-02
2.000000000000000111e-01 -3.623162097805402659e+00 5.915634898569244626e+00 9.106269067939285478e+00 -5.374169894020782934e+00 7.733755851220504240e+00 1.234294212432583393e+01 6.295661757179298323e-01 -1.537997823929941443e+00 3.874429109039332908e-01
2.000000000000000111e-01 1.574878462279873104e-01 -3.861658988014865512e-02 -7.426840009468336223e-01 -5.588300136341943780e-01 2.558460870761548378e+00 -9.137341023913568838e-01 1.218003542201554712e+00 2.790102563485865605e-01 -9.241176421201500180e-01
2.000000000000000111e-01 -1.340448070868651032e+00 7.658681212654250281e-01 1.275200580177278387e-01 -2.254979660162054866e+00 -2.811528067703801703e+00 -1.061484859394232094e+00 1.613871496129092753e+00 6.812046624892643676e-01 -6.590206085151249261e-03
2.000000000000000111e-01 1.030192601787971313e-01 -3.150555200406329082e+00 -2.124374331550022532e+00 -1.542004175765345986e+00 -3.098155682461670946e+00 -2.021250183584835547e+00 -5.432097655884298160e-01 8.423833018329252020e-01 -1.494328948952003411e-01
2.000000000000000111e-01 2.964628007950077304e+00 -3.618330304855266188e+00 -6.105525718497275101e+00 3.839531336169241360e+00 -1.346951998279507068e+00 -7.593701848811599930e+00 -8.719875287864491120e-02 -3.539668042882763155e-01 5.144601091997094144e-01
2.000000000000000111e-01 -1.160786014713924175e+00 -6.744943625370404261e-01 -1.838767260522584657e+00 -1.924043614925589063e+00 -8.540274895951296408e-01 -4.720253450163514941e+00 2.974928503074385500e-01 1.880010619296722807e-01 1.301228515883393833e+00
2.000000000000000111e-01 1.213737876419086620e-01 5.245770301815286807e-01 1.615556167927024445e-01 -8.635552027426266486e-01 -4.393089859998691171e-01 -4.355116609525850002e+00 9.941663314276857899e-02 -1.730516482962342284e+00 1.597179739205750515e+00
2.000000000000000111e-01 1.121019329703451639e+00 -1.679570545687093103e-02 -6.708010223548435125e-01 1.359842410167163562e-01 1.106898065421712429e+00 -1.601900842415927562e+00 3.571589793730877149e-01 5.647964869292386725e-01 -5.523340820094913006e-01
2.000000000000000111e-01 -9.034319364500381644e-01 2.482808009759449597e-01 -5.496103881125493640e-01 -3.688390034924044603e+00 3.455468486160584995e-01 2.044764460033617615e-01 -1.931708422166933392e-01 -5.189179524242124586e-01 -1.345254381590285479e-02
2.000000000000000111e-01 1.853155947147349381e-01 -1.134579027313739885e-01 -5.629072651042549280e-01 -4.207601240889991878e+00 -2.644300360726659083e+00 -2.248516441107690778e+00 -9.242347930784594601e-01 7.576997478856134505e-02 -1.392233521600583779e-01
2.000000000000000111e-01 -3.041990975706728051e+00 -1.375702750373646532e+00 -3.030546665428698105e+00 -2.128855612351335580e+00 -8.515430655744131716e-01 -1.216195027489212821e+00 5.957694771162939107e-01 6.344032431227376589e-01 1.694406892158661637e-01
2.000000000000000111e-01 -1.836619973687118601e-01 -8.194267172476868977e-01 2.582322342478013955e+00 1.588150684725051942e+00 -2.092325237983152064e+00 5.839016639662907515e+00 -1.336421660492691510e+00 -7.612067198992983341e-01 -2.184442207875056940e-01
2.000000000000000111e-01 -6.822085902749510211e+00 3.764367647346212653e+00 1.168697305494414529e+00 -1.487322000753521323e+01 8.230902868128159966e+00 5.195759274125408833e-01 1.830918505940636765e+00 1.181604583309558532e+00 -1.100132766297575060e+00
2.000000000000000111e-01 6.045520701239981420e+00 -7.864833876245238553e-01 -7.555850345343160246e-01 1.074649731880847270e+01 -5.628380261115749628e-01 -1.276856865013892506e+00 4.857270106093193318e-01 7.824859205214137470e-01 6.107351836588704730e-01
2.000000000000000111e-01 3.176634901366054198e+00 1.257168933030907265e+00 -1.463333004069281795e+00 2.517143049165308177e+00 2.031341257882186557e+00 -4.766727151053474776e-01 -4.083798253849345583e-01 9.460632332611424999e-01 1.022129414245795065e+00
2.000000000000000111e-01 -5.922623434973799839e+00 -1.473017783772494926e+00 -4.882754568445164978e+00 -7.580374027875159015e+00 -1.067156879274785641e+00 -6.055378424563561346e+00 -2.107969015098144078e-02 4.127555384102606084e-02 1.096106413350836695e+00
2.000000000000000111e-01 -2.100072756708215582e+00 -1.782302217471575023e+00 -1.974698095255036590e+00 9.281302021165421801e-01 -1.187415708168961359e+00 -1.232090431445408862e+00 1.425218080926183295e-01 -2.681533460908795963e-01 1.418374357297791155e+00
2.000000000000000111e-01 1.327060045758937257e+01 -2.351606345386684005e+00 -8.164683337934492968e+00 1.716899803037897598e+01 -1.547784411002976146e+00 -9.021173174418111174e+00 -5.235611869307986721e-01 1.637598205090995407e-02 1.805484899473831950e+00
2.000000000000000111e-01 6.528361873006242044e-01 -4.973987617535885475e-01 8.723545826633600786e-01 3.186770168947315351e+00 1.363317059354988814e+00 8.036594361614826099e+00 -3.163202295495595173e-01 9.522321988995448294e-02 -9.461629756402882840e-01
2.000000000000000111e-01 -1.031702140582401395e+00 -6.969174938411154541e-01 1.334276332089386896e+00 -1.525976442569990654e+00 1.998979761334248595e+00 -1.681460573151181137e+00 4.174437476093765254e-01 -1.380181655339153934e+00 7.162574535250282315e-01
2.000000000000000111e-01 4.047398963341160005e+00 3.991827672504848934e+00 2.400350535315955547e+00 6.841947155583318896e+00 6.956412163639487112e+00 4.889745823020904325e+00 4.525296649238253477e-01 3.344140889732000188e-01 -8.236417003079894439e-01
2.000000000000000111e-01 -1.802759398230779908e+01 -2.682705469588269942e+00 -5.422966172026811194e+00 -2.374269545438458451e+01 -3.217561015525321366e+00 -7.916488771109059464e+00 9.444238424574774582e-01 -3.599042377706139217e-01 -1.177655621319875223e+00
2.000000000000000111e-01 -2.226453606714391853e+00 2.621332899388246207e-01 -1.308952299072160264e+00 3.062985382536732026e-01 1.719545686021214589e-02 -2.550645734203373927e-01 -7.094150650241234368e-01 -3.432787591816053863e-01 1.729752256166292357e+00
2.000000000000000111e-01 3.480124087317697068e+00 1.572468822707494551e+00 -3.863887956989594308e+00 2.871946591973783214e+00 2.503606617491872743e+00 -6.059085287215085991e+00 -1.396083541317549193e+00 8.191167938667391901e-01 -3.516869100966322215e-01
2.000000000000000111e-01 3.527297349249775560e-01 1.506234187026884164e-01 3.026115290044482098e+00 -1.632296508704552673e+00 3.366169153038359507e+00 -4.010041479865774083e-01 2.262981583088385928e-01 -7.784210350138612844e-01 -1.020055248432633954e+00
2.000000000000000111e-01 -3.135518524758355241e+00 -4.651306250682639920e+00 -9.971673343828819647e-01 -4.283019654042884206e+00 -4.978866630280117889e+00 -1.049884593576305925e+00 -1.144496758295514005e-01 5.738673722206977246e-01 1.563535298382324745e-01
2.000000000000000111e-01 1.380107224308743330e+00 4.648299131143475704e-01 3.171896805403910946e+00 3.965282247517480485e+00 2.931008549659117612e-01 3.178986425213237155e+00 8.956669621207787868e-01 -1.940213859434855470e+00 -4.546162688754084025e-01
2.000000000000000111e-01 -2.784441671519236383e+00 6.932380801697088923e-01 -9.985284515122771154e+00 -4.324527650650050070e+00 1.091089177840854463e+00 -1.287044428116421813e+01 1.287839676788305132e+00 1.211425043583911343e-01 -4.177786500589580343e-01
2.000000000000000111e-01 6.784837494614102127e-01 7.922510645767461002e-01 -1.473898462250474717e+00 2.633064891064336166e+00 2.712903911214618602e-01 -1.954765085783032097e+00 1.645292458308862171e+00 6.000702075107278155e-01 -1.452035520500345012e+00
2.000000000000000111e-01 -4.903359084168283033e+00 -2.788198059520017758e+00 -1.237483163715653589e+00 -7.453715043953354602e+00 -3.391626802552277997e+00 -2.663428489737753146e+00 8.565027547425647647e-01 4.045933102233424949e-01 2.699203104838276412e-01
2.000000000000000111e-01 1.335991448573690565e+00 -1.158956304063880172e+00 4.023801751999447340e+00 -3.025850003366625796e+00 -1.752531709701584006e+00 4.997671915301523882e+00 1.079373184858595902e+00 1.168430214982944665e-01 2.078051804633141320e+00
2.000000000000000111e-01 -1.323792642904098038e-02 -4.366840024383582541e-01 -7.018635047473145150e-01 2.110298991794951284e+00 -1.023036356702410998e+00 1.463880322281572388e+00 -3.116156579120536452e-01 -9.656805898680476119e-01 1.049679311352054611e+00
2.000000000000000111e-01 1.821772568715200080e+01 4.471482782126471989e+00 9.753463253585595849e-01 2.371093442895693570e+01 6.187938132925724588e+00 5.134323249181484972e-01 -1.178040336042603387e-01 -1.359939040977154734e-01 2.226318798930941589e-01
2.000000000000000111e-01 1.722914127388870842e+00 -3.129759772316992095e+00 -2.701145071968612754e+00 1.058800219894492800e+00 -6.459230923934310198e+00 -6.057517973147596990e+00 6.605003871932092485e-01 2.834908369412093565e-01 8.112638664168756453e-01
2.000000000000000111e-01 -1.252650864576489731e+01 4.249091964830260970e+00 8.924004028960105472e+00 -1.383506058893768831e+01 6.209805787974504554e+00 1.136326315514626017e+01 -9.524643725018940854e-01 1.203399519389974637e-01 -7.508942591848019044e-01
2.000000000000000111e-01 1.624828449258372887e+00 9.809976145776249101e-01 6.962631259312855869e-01 2.034067260731359461e+00 7.075095022547569501e-01 -1.586644149628308353e+00 -8.714850382688268393e-01 -1.451128569074773278e-01 -4.430263072455225548e-01
2.000000000000000111e-01 1.840511798448227987e+00 1.683246306115971791e+01 -5.336400454296704510e+00 1.432463530571016941e+00 2.169379152509338837e+01 -5.759670032176082088e+00 6.653372657258510570e-01 -5.790713660383163264e-01 -9.607341965854655497e-01
2.000000000000000111e-01 -2.591055454315342454e-01 2.639855107616012053e-01 -1.646082851181216222e+00 -1.277522755379818520e+00 4.181603293137031940e+00 -3.033258601522098363e+00 -2.987053318640132127e-01 -6.339671642628654791e-01 -2.061552010098763432e+00
2.000000000000000111e-01 1.793951137437716614e+00 5.053813621348632878e+00 1.175256918049712995e+00 3.064675105779493425e+00 3.883227145628169286e+00 -1.249908630431338485e+00 -7.224952440073477700e-01 6.793649994325586805e-01 -6.342272416482459541e-01
2.000000000000000111e-01 4.519731006881781005e-02 -2.308177558471598001e+00 -2.974033968201162281e+00 2.029642414345933232e-01 -1.705256927129461975e+00 -3.269379339240605198e+00 -7.648265045724579325e-01 -5.277428730811927204e-01 -7.285606645227563627e-01
2.000000000000000111e-01 -3.698472463620953166e-01 7.892817463765362529e-01 -1.410550563488762954e+00 2.417636891400932520e+00 -2.564503171519705305e+00 -2.751324576628613183e+00 1.401336077286875259e+00 1.994418133751360456e+00 -2.493633451681860791e+00
2.000000000000000111e-01 -2.675981508804302411e+00 -3.869910996795523084e-01 -3.165561922330620614e+00 -2.671909784907693375e+00 -7.239308336052827780e-03 -2.593616462427732916e+00 -1.686947643786270434e-01 -1.112949139721709502e-01 1.785866028079163836e+00
2.000000000000000111e-01 -1.061311033933167502e+00 -5.402371974503558105e-01 -1.734562587208105855e+00 -1.852036421279670719e+00 -3.851228624759903241e+00 4.375707572806659229e+00 1.095186438311185118e+00 -2.027299091432454570e-01 -1.658432873299482635e+00
2.000000000000000111e-01 7.489701665516744766e-01 6.258748087088605166e-03 1.039944828602139770e+00 8.796604653514248362e-01 -2.923141451411636726e+00 3.805303070696191892e+00 -6.831357477726296423e-01 -3.446388259010521038e-01 -2.665593068137567245e-01
2.000000000000000111e-01 -2.404391365906710654e+00 -3.663321114513132581e+00 -2.580228589620389812e+00 -4.532193834811173438e+00 -1.713115875752959871e+00 -9.386216131016363873e-01 -1.592421874085047095e+00 1.156823731462514049e+00 1.069107359911631194e+00
2.000000000000000111e-01 -2.670282210652700883e+00 1.285786700397756332e+00 -1.031700503882459374e+00 -4.530049289576049354e+00 2.926067526261722840e+00 -2.386013731259592596e+00 -1.223310586007041900e+00 9.809448759719592292e-01 3.204576417922734843e-01
2.000000000000000111e-01 1.816685685167640230e-01 -4.184206603451944062e+00 -2.220971809374743255e+00 7.461358341392029248e-01 -4.753143135689941623e+00 -3.237816266757235883e+00 -2.235644314850002146e-01 -1.068210350058179214e+00 6.135394559233900424e-02
2.000000000000000111e-01 4.481569360142152902e+00 8.931040622435235665e-01 -5.378068940912185125e-01 6.067295096940808818e+00 1.537587275126999664e+00 1.386599837191446971e+00 -1.979166230203300403e+00 1.097375253062042644e+00 -9.086383778499577124e-01
2.000000000000000111e-01 2.091247951337662947e+00 1.641719331583819885e+00 6.688307945832235868e-01 1.274230613915589005e+00 2.244558840913181363e+00 3.737654777855230037e+00 -1.411618830972717564e+00 5.578939698536565794e-01 -4.266426693507894274e-01
2.000000000000000111e-01 -2.300734407778682877e-01 -2.095961691103022939e-01 1.786043686300895050e+00 7.175926253782631825e-01 1.462412118635552982e+00 1.745997725342015139e+00 5.830791308948009011e-01 -1.849702544535568594e-01 1.763019130122224221e+00
2.000000000000000111e-01 1.026773523131529053e+01 2.829049440154745021e+00 -7.800797204394572582e+00 2.635084651661370714e+01 5.789735756230369290e+00 -2.008997564868459662e+01 -1.720659399611626839e+00 9.798266126681859367e-01 -5.723369920806001820e-01
2.000000000000000111e-01 4.413459889326027952e-01 5.092475051425153776e-01 3.400006735411911674e+00 -2.500833369775596893e+00 8.860342543264766446e-01 2.374269901250343207e+00 -2.242880105773636057e+00 -1.565798704276393893e+00 -1.214715150843223290e-01
2.000000000000000111e-01 2.228312292910215486e+00 -1.593831262755298184e+00 2.889551602591788448e+00 1.443083079634701837e+00 4.341502681921237672e-01 1.774573740193962301e+00 4.655558135037913756e-03 -1.120947515242226161e-01 9.164997665003927763e-01
2.000000000000000111e-01 -1.904004974566455344e+00 -6.532560102255566825e-01 -2.949572533214651404e+00 1.100032013242576573e-01 -3.598122305887137440e+00 -3.095015383512101703e+00 1.699226508802586522e-01 -6.679689897872609361e-02 -1.017354596041230852e-01
2.000000000000000111e-01 5.797943601950199088e+00 1.438631175253095806e+00 2.942512693002264257e+00 9.689351985133967560e+00 1.995847008213883944e+00 4.558965654298083869e+00 9.575996716961209243e-01 -3.800212820832296057e-01 -5.476042479688690845e-01
2.000000000000000111e-01 -2.892059918725144563e+00 -6.365780369143045903e+00 1.710862807590816936e-01 -4.728012630834768082e+00 -1.018266678269570491e+01 -3.553566797629720830e-01 1.733335360229991018e+00 1.607423515250675505e+00 -1.463360001873950322e+00
2.000000000000000111e-01 -1.044629833882639858e+00 -4.921223838691285657e+00 -4.641063252212400236e+00 -2.606607234041212084e+00 -6.893524724583934393e+00 -3.264902436769164140e+00 -1.481259929826439725e+00 -5.562455566616666403e-01 6.364195616805071731e-01
2.000000000000000111e-01 2.520331263763872509e-02 2.784508780950661899e-01 -2.899730427700270563e-01 -1.102970183853767550e+00 -1.058087027532657320e-02 2.757348755520397710e+00 -1.069776904912365989e+00 9.217015482178823049e-01 5.922274772907178964e-01
2.000000000000000111e-01 -5.563450306796554473e-02 3.070199451569930016e+00 4.303926579161202248e+00 -3.178577071213185556e-01 3.259310087574226245e+00 5.164956485247664375e+00 7.915148001624806584e-01 -1.015363135660433791e+00 -8.048018562985213009e-01
2.000000000000000111e-01 7.779497180913595322e+00 2.495841910584729817e+00 -7.514819968639303127e+00 1.628609129593145965e+01 5.228366550122613532e+00 -1.677362484306791757e+01 1.082903688098803552e-01 -5.069023257663189952e-01 9.891051370425618661e-01
2.000000000000000111e-01 2.885877226519350636e+00 -2.212097338056626672e+00 -8.787008824787647665e-01 7.988465312975516319e+00 -4.215056536398377851e+00 -2.315088734193084807e+00 9.536227737899083401e-01 -1.137963513142421279e+00 -4.347659099736778110e-01
2.000000000000000111e-01 8.174012265465980809e-01 1.324474462914037587e-01 1.545790196611438183e-01 -3.773630767813957121e+00 -2.156314601737025161e+00 -6.997099372414160579e-01 -6.732880253705347817e-01 2.568116709601713232e-01 -1.128152052396058647e-01
2.000000000000000111e-01 -7.523677550659254587e-01 -7.538815970999009075e-02 -1.279205925586284875e+00 2.273577041844182745e+00 -1.649140716055065958e+00 -4.615379886024270739e+00 2.992763546852804102e-01 -5.328473851187549570e-01 -1.297512116512353542e+00
2.000000000000000111e-01 2.153308475635948849e-01 7.082414684303928176e-01 2.963846302357088014e+00 1.006525842783353664e+00 2.145879162793467465e+00 8.798361061690329166e+00 5.847261847852484040e-01 -9.341694633415285054e-01 1.877333420170706590e+00
2.000000000000000111e-01 9.155369296837212456e-01 -1.932804220477978285e-01 3.056573665246234750e+00 -1.566165898961414893e+00 3.090213511946291902e+00 3.948918147998320194e+00 4.795365590435126668e-01 6.818718284222321513e-01 -5.250361889456554021e-01
2.000000000000000111e-01 9.058901876274314535e-01 -5.820931619859157635e-01 -2.085721491329398103e-01 5.921458355574433341e+00 -2.308522607062169385e+00 -2.629347213135707850e+00 9.645143198464114498e-01 4.682952647395684509e-01 3.107797749933667864e-01
2.000000000000000111e-01 -6.137259215262269585e-01 4.360882036277524687e-01 1.699255825535219699e-01 4.377648175025021793e+00 -3.033777460360397082e+00 -3.189233037941413551e-01 -7.817659407701461616e-01 1.594335185503471530e+00 1.721765692341389320e+00
2.000000000000000111e-01 -1.970310255486640294e+00 -9.922586829621935500e-01 -5.624256764481062598e-01 -7.164639420053490859e+00 -1.537233134557146608e+00 -3.255326854694870153e+00 -1.439414282393020494e+00 1.777630996610942260e+00 -3.724604661493456925e-01
2.000000000000000111e-01 1.531700929998460747e+00 1.897584032510624352e+00 3.446303054657171572e+00 1.182494008734606000e-01 2.515469824357353446e+00 7.447049704529294267e+00 -1.938215621452891391e+00 -6.327112457936556744e-02 1.103146849808664287e+00
2.000000000000000111e-01 -1.327780059020903014e+00 -2.877146217127299455e+00 2.419442322602237461e+00 -4.671306413284035952e-01 -2.938785912341803641e+00 -2.227542703280406045e+00 -6.640342753126907693e-01 -4.956786245842724203e-01 1.591482884198499592e+00
2.000000000000000111e-01 1.339770880928226882e-01 -3.102481393711542967e+00 5.819557494530686270e+00 -6.574875966802143923e-01 -2.753931847035997471e+00 7.934467935266939165e+00 2.746750731775911558e-01 -4.907863013043615164e-01 -7.109935330655287045e-01
2.000000000000000111e-01 1.399426965052823935e+00 -1.805077302815401241e+00 5.776128814232219355e+00 1.678949978008422994e-01 -4.473978307858330616e+00 1.543769002883702335e+01 1.176877925213579978e-01 1.227415732175720919e-01 -8.556183829225534332e-01
2.000000000000000111e-01 1.089525445100824330e-01 -5.073955207950303636e-01 -2.447529918064645482e+00 -2.081394318607193483e+00 1.951281254426602274e+00 -1.951119612173045081e-01 1.299762502845322132e+00 -1.351280231070889626e-01 1.318074112029440803e+00
2.000000000000000111e-01 3.498123186056820710e-01 -4.614599544103745288e+00 3.382045134422002608e-01 -6.527687856153396861e-01 -8.085578230358569485e+00 1.489577216585647568e+00 -7.681547079383016507e-01 3.254067364212411273e-01 4.054419149060385641e-02
2.000000000000000111e-01 -5.123337775469092303e-01 2.173835483504534594e+00 3.785865045971843479e-01 5.330348183968460773e-01 2.352346764562595727e+00 8.654818302046374257e-01 -1.180614442082631235e-02 -1.495239641433372180e+00 4.810501795975972161e-01
2.000000000000000111e-01 -4.854804568491036254e-01 4.016844970207954502e-01 -3.609306882201261946e-01 1.790570283687400899e+00 1.093603493560496576e+00 2.262408632181527768e+00 2.076422368118658213e+00 -8.757048250047075877e-01 -6.108924061946308104e-01
2.000000000000000111e-01 4.411699440443490161e+00 -3.147323348706650759e+00 5.774984131345248350e+00 4.998904179940611314e+00 -3.028805551015471664e+00 8.792831016095295382e+00 -8.641747394930455739e-01 8.021400794108747290e-01 -3.456058189353753418e-01
2.000000000000000111e-01 3.764781367191733175e+00 -2.861084293564350123e+00 3.441422677122303764e+00 5.625001563979514785e+00 -1.728183968705194529e+00 3.417695468039737783e+00 3.204707377370521471e-01 3.685896668600501247e-01 -1.308636580605316846e+00
2.000000000000000111e-01 -3.558186569709951286e-01 1.217846605597758591e+00 -8.658326285357798469e+00 -3.519637679096932814e+00 1.696146575719353233e+00 -1.888526965146347791e+01 8.395407107930650259e-01 -1.097577593934054407e+00 -2.811400118188451258e-01
