# Total Kinetic Energy: 101770.04122950081 J
# Total Potential Energy: -360.25314298197435 J
# Total Energy: 101409.78808651883 J
# mass x y z vx vy vz ax ay az
2.000000000000000111e-01 8.524976440579725701e-01 -1.099210826576651590e+00 2.966497364395611402e+00 9.435435922381052443e-01 -2.515563479816437242e-01 3.197816703119521708e+00 -8.966043962736165440e-01 6.963139999641968503e-01 -4.318718804335897610e-01
2.000000000000000111e-01 1.014237229237564764e+00 5.136734708774391756e+00 2.100221456815443144e+00 1.066813131483815402e+00 3.803341986874436920e+00 2.591979246788807867e+00 -8.638420432590800946e-01 7.477608111009810266e-01 -8.297878829518955390e-01
2.000000000000000111e-01 -8.134736851012424053e-01 1.101251168543706749e+00 6.767128943628512694e+00 -6.426772427676188948e-02 6.825392487463500801e-01 6.734816844737872010e+00 9.641895495286434414e-01 -7.350472763951455546e-01 1.373103499606344924e+00
2.000000000000000111e-01 2.024049694231753183e+00 8.398286353088806333e-01 3.480957652097907307e+00 2.561936845075386771e+00 1.569810871473183767e+00 1.867035845045278641e+00 -5.460842563394595617e-01 -1.562379614909943371e+00 1.380396280783603880e+00
2.000000000000000111e-01 1.350543857249421886e-01 -7.548804964213000623e-01 8.023002761716931941e-01 -2.042913967183609181e+00 -4.201426585370347411e+00 -1.396905846224080205e-01 8.297013594807493009e-01 2.265106253250432911e+00 9.937754100366300372e-03
2.000000000000000111e-01 -1.060898001319616846e+01 -2.381156770041161153e+01 7.237512483277830810e+00 -1.072658930886464290e+01 -2.203889574578356303e+01 7.491935865328096966e+00 5.503421260199654018e-03 -6.324108284545006953e-01 -1.983938834140225038e-01
2.000000000000000111e-01 1.823729004200385362e-01 3.823215357083639132e-01 -1.597029386668715523e+00 3.820003513175187493e+00 2.497708720231445856e+00 -1.324607609224027316e+00 1.185290918075305733e+00 1.180817650969794297e+00 4.342061600991873882e-01
2.000000000000000111e-01 1.666089504165935820e+00 3.333167820022021832e+00 4.171805370993565631e+00 -5.506486113511757652e-02 1.866148786540662297e+00 3.530192817074667033e+00 6.301270386930696299e-01 -1.153803380428851000e+00 -5.839674396223903247e-02
2.000000000000000111e-01 1.634604532962590673e+00 -8.822557478309113188e-01 6.332947041527152265e+00 -1.087404588075504552e+00 4.878484642372513114e-01 4.630679992546369306e+00 4.819874889720659472e-01 6.233897045599963160e-01 7.806367264006173201e-01
2.000000000000000111e-01 -3.206193513947988905e+00 -5.387013048147847982e+00 -6.963339810376234951e+00 -2.843660033958026023e+00 -4.429472909747958376e+00 -5.960705262758775547e+00 -5.073469463042808991e-01 -1.432177634536540234e+00 -5.631686098712457289e-01
