# Total Kinetic Energy: 144529.17715860714 J
# Total Potential Energy: -1108.154785627653 J
# Total Energy: 143421.0223729795 J
# mass x y z vx vy vz ax ay az
2.000000000000000111e-01 -3.057817007374610818e-01 2.927724625518546286e-01 -5.715963737731494243e-01 -4.606031814049126538e+00 8.710532218286115569e-01 6.329368155566654330e+00 -8.966043962736165440e-01 6.963139999641968503e-01 -4.318718804335897610e-01
2.000000000000000111e-01 2.868798404385026757e-01 1.313095382540900191e+00 2.020790281169008162e-01 1.290939257444935206e+00 1.055121380535920395e+01 3.439171422845728188e+00 -8.638420432590800946e-01 7.477608111009810266e-01 -8.297878829518955390e-01
2.000000000000000111e-01 -1.704342746723557234e-01 2.599168521818816524e-01 8.556752895430081995e-01 -2.377298612746158835e+00 3.806885127754257248e+00 1.458672827809994565e+01 9.641895495286434414e-01 -7.350472763951455546e-01 1.373103499606344924e+00
2.000000000000000111e-01 -6.821686440100241389e-02 -3.614281579505154718e-01 1.547736559363593889e+00 1.627854244050823906e+00 1.624871072652824155e+00 8.127596653928829795e+00 -5.460842563394595617e-01 -1.562379614909943371e+00 1.380396280783603880e+00
2.000000000000000111e-01 -1.697413904267744064e-02 9.420441147569121043e-02 -3.713956921454606430e-01 2.841460580855387441e+00 9.292451769617317225e+00 -3.040155994254095884e+00 8.297013594807493009e-01 2.265106253250432911e+00 9.937754100366300372e-03
2.000000000000000111e-01 -3.381442677151634157e+00 -8.947574863431100312e+00 2.189804385709228640e+00 -1.090422583611915996e+01 -2.247469888120597759e+01 7.614222162756409951e+00 5.503421260199654018e-03 -6.324108284545006953e-01 -1.983938834140225038e-01
2.000000000000000111e-01 -1.113285265758242604e+00 -1.175323722197401333e+00 -9.421927342244162951e-01 -1.977264024617430893e+00 -1.218572480826268567e+00 -1.641426885790826073e+00 1.185290918075305733e+00 1.180817650969794297e+00 4.342061600991873882e-01
2.000000000000000111e-01 1.085888985707278209e+00 5.929809967874573040e-01 1.054859281038842855e+00 2.826170103078202711e+00 7.803369939661580545e+00 8.167365388711630203e+00 6.301270386930696299e-01 -1.153803380428851000e+00 -5.839674396223903247e-02
2.000000000000000111e-01 1.546912708431184669e+00 -9.926022989280559594e-01 1.725306478987646219e+00 3.236046646957444484e+00 -6.786933320781829426e-01 1.080102755557107663e+01 4.819874889720659472e-01 6.233897045599963160e-01 7.806367264006173201e-01
2.000000000000000111e-01 -9.255595672351577541e-01 -2.003861193018850795e+00 -2.282770400873967986e+00 -4.625671418765312737e+00 -6.493169826806996170e+00 -8.997461381074142395e+00 -5.073469463042808991e-01 -1.432177634536540234e+00 -5.631686098712457289e-01
2.000000000000000111e-01 3.666627583010809155e-01 -8.431568140914190712e-01 -1.366220018077954235e+00 2.851907325806560589e+00 9.946546405490327425e-01 -8.984390154191904898e+00 1.112131061580115432e+00 -1.326002105085030414e-01 1.219961580377953547e+00
2.000000000000000111e-01 7.843585899030826036e-01 3.748428047036921895e-01 -5.909617985128960971e-01 -2.908069042150580596e-01 5.862799434873441129e+00 -6.045711478191385657e-01 2.699041547263745788e-01 1.989345446514553695e+00 -2.737681246386168277e-01
2.000000000000000111e-01 -1.677783749218399345e+00 1.181697185919270643e+00 4.228710445825700770e-01 -4.244739846462866950e+00 4.826819212178733665e+00 6.481133878868695852e+00 -2.937911826042545194e+00 1.305695967249574041e+00 3.492309820269403620e-01
2.000000000000000111e-01 -4.512434964937134252e-01 2.000150192386040970e-02 5.496281359897964292e-03 1.399533893138799989e+01 -5.595953579608108797e+00 -2.338208405839816706e+00 -7.536403006720584496e-01 -1.568655641053418592e-01 -1.413495907973157106e-01
2.000000000000000111e-01 5.348959091886053008e-01 -8.848102580492153146e-01 -8.789870818872468350e-01 6.005254753968450210e+00 -6.312600136871753698e+00 -3.656807640850551877e+00 1.119353522796681794e-01 2.620936284584423070e+00 4.785062303361312108e-01
2.000000000000000111e-01 4.760858594799276533e-01 3.364214649630165255e+00 -4.319421550510250896e+00 1.195687992278484435e+00 1.418218690637718282e+01 -1.709178414622557085e+01 2.322625098397875565e+00 9.424909421025224887e-01 3.856692653494809275e-01
2.000000000000000111e-01 -8.846239031548589482e-01 -8.510126070055104019e-01 1.565844092633264184e+00 -1.308472848846762382e+01 -1.150317618353054883e+01 1.255937839041748916e+01 -7.799893016850598104e-02 -3.623660123757801999e-01 9.463559795580524237e-02
2.000000000000000111e-01 1.647305394350088159e-01 2.485895293835338471e-01 -1.839195382931307687e+00 -3.176316053570225950e+00 -8.925926528655705461e-01 -5.448366258710965582e+00 -2.822203611955039215e-01 -3.743734202435109598e-02 6.932200910895870427e-01
2.000000000000000111e-01 -9.361384094188726634e-02 3.570031489083500542e-01 -1.337882089661907581e-01 2.294132526106542169e+00 4.933942140551700994e+00 6.207418868515908184e-01 1.092051761507943697e+00 -1.776818162249802213e-01 -1.957260997796935964e+00
2.000000000000000111e-01 -4.669918183451906568e-01 -1.420651808459335308e-01 3.902427041133064711e-01 -1.438049412330635590e+01 2.251443131036597656e+00 9.377435849485109998e+00 -1.664407931597272627e-01 -9.650068241224063481e-01 3.546644428898021451e-01
2.000000000000000111e-01 1.674435507682903446e-01 2.425327731346214599e-01 -4.150759689542130038e-01 -4.455820023811384978e+00 -4.868112790530612521e+00 3.626437711621665283e+00 1.614489561108785332e-01 -5.663598480014984116e-01 -1.317715235282914538e-02
2.000000000000000111e-01 -1.359141044389339248e+00 2.639130362608318681e+00 3.900349957307227555e+00 -5.775375942442034116e+00 8.434486873528003414e+00 1.331141791720832401e+01 6.295661757179298323e-01 -1.537997823929941443e+00 3.874429109039332908e-01
2.000000000000000111e-01 -2.965617157938588155e-01 1.466538795637687131e-01 2.539199994751014655e-01 4.568935861566062684e+00 -1.435502971979115028e+00 6.536983101049320677e-01 1.218003542201554712e+00 2.790102563485865605e-01 -9.241176421201500180e-01
2.000000000000000111e-01 7.622868047008499182e-02 5.401257679548344959e-02 -9.493075064334034752e-02 -3.512121604738700498e+00 9.043194761508257074e+00 9.072109461781457940e-02 1.613871496129092753e+00 6.812046624892643676e-01 -6.590206085151249261e-03
2.000000000000000111e-01 5.112117594237204354e-01 -1.184664703223438309e+00 -1.004443404195933365e+00 7.163105195287318150e-01 -8.793871419305526516e+00 -4.461698595941392398e+00 -5.432097655884298160e-01 8.423833018329252020e-01 -1.494328948952003411e-01
