# Total Kinetic Energy: 99818.93158874189 J
# Total Potential Energy: -299.32055568921606 J
# Total Energy: 99519.61103305267 J
# mass x y z vx vy vz ax ay az
2.000000000000000111e-01 1.146456818537069600e+00 -1.233993899366376823e+00 3.849677148032139229e+00 4.169787004932859475e-01 -1.086203565325188247e+00 1.912579014656157650e+00 -8.966043962736165440e-01 6.963139999641968503e-01 -4.318718804335897610e-01
2.000000000000000111e-01 1.449322117915460506e+00 6.491452045155914341e+00 3.150761226716165986e+00 9.898724297842655950e-01 2.721716421598292079e+00 2.424435287996884902e+00 -8.638420432590800946e-01 7.477608111009810266e-01 -8.297878829518955390e-01
2.000000000000000111e-01 -7.504586726954980413e-01 1.347399696272598257e+00 9.343533375545039377e+00 3.225860446506781942e-01 5.067979821265633511e-01 5.626227819391263374e+00 9.641895495286434414e-01 -7.350472763951455546e-01 1.373103499606344924e+00
2.000000000000000111e-01 2.395626352924644209e+00 1.371721924039100093e+00 3.556241075014872077e+00 8.106091337040257638e-01 1.341049825395804973e+00 9.226579714836014023e-01 -5.460842563394595617e-01 -1.562379614909943371e+00 1.380396280783603880e+00
2.000000000000000111e-01 -9.780503111525280513e-01 -1.859115807216293659e+00 2.323730129943103739e-01 -3.310119326907178472e+00 -9.950419395016422142e-01 -2.041629694856198718e+00 8.297013594807493009e-01 2.265106253250432911e+00 9.937754100366300372e-03
2.000000000000000111e-01 -1.510713225093624601e+01 -3.305145573886866117e+01 1.037932043880728550e+01 -1.069647325331047227e+01 -2.196842363543179033e+01 7.471337041525411671e+00 5.503421260199654018e-03 -6.324108284545006953e-01 -1.983938834140225038e-01
2.000000000000000111e-01 1.383169487070143422e+00 5.647615482859650315e-01 -1.467640245999234150e+00 1.526097516062572490e+00 -1.136583014486941323e+00 1.504741958629628673e+00 1.185290918075305733e+00 1.180817650969794297e+00 4.342061600991873882e-01
2.000000000000000111e-01 1.529589737874752275e+00 3.839796665660708541e+00 5.534709652489534726e+00 -5.571222134399078652e-01 6.500845631773877198e-01 2.956755106959306545e+00 6.301270386930696299e-01 -1.153803380428851000e+00 -5.839674396223903247e-02
2.000000000000000111e-01 1.073377744563613234e+00 -5.971061850731989029e-01 7.979243476386515432e+00 -1.520744638196348753e+00 9.278939139485519183e-01 3.244299253507436642e+00 4.819874889720659472e-01 6.233897045599963160e-01 7.806367264006173201e-01
2.000000000000000111e-01 -4.346451172678045261e+00 -7.183782476734836386e+00 -9.346551506727429626e+00 -2.613235195483821993e+00 -4.155810731660643853e+00 -5.442138920519332679e+00 -5.073469463042808991e-01 -1.432177634536540234e+00 -5.631686098712457289e-01
2.000000000000000111e-01 -5.668774818488546696e-01 -6.874905728021789564e-01 -5.811114784664633826e-01 2.799241806787326592e+00 -1.222597683516242623e-01 6.925127815032612322e-01 1.112131061580115432e+00 -1.326002105085030414e-01 1.219961580377953547e+00
2.000000000000000111e-01 -2.270162496672294239e+01 -3.909495929094339850e+00 1.994873361146944646e+01 -2.225756481342317983e+01 -4.442492470038964747e+00 1.945285496434893346e+01 2.699041547263745788e-01 1.989345446514553695e+00 -2.737681246386168277e-01
2.000000000000000111e-01 -2.785463743553477478e+00 2.255658871728173587e+00 4.933132806367213519e+00 2.881407188675980113e-01 -3.934239474282256177e-01 2.775766556510980809e+00 -2.937911826042545194e+00 1.305695967249574041e+00 3.492309820269403620e-01
2.000000000000000111e-01 8.582650374722701869e+00 -1.322132533004456212e+00 -7.200595776377204382e-01 6.294901390017736631e+00 -6.407956491851770631e-01 -4.520617480116058129e-01 -7.536403006720584496e-01 -1.568655641053418592e-01 -1.413495907973157106e-01
2.000000000000000111e-01 3.461955094432977553e+00 -2.396257545716403925e+00 -3.559451190208434479e+00 1.281712913828904954e+00 1.582887133035997262e-01 -1.597043070226308092e+00 1.119353522796681794e-01 2.620936284584423070e+00 4.785062303361312108e-01
2.000000000000000111e-01 1.719869694278192584e+00 1.817755112207390411e+01 -2.221743175864902042e+01 1.128112551232751004e+00 1.339720333216283521e+01 -1.620201416772433589e+01 2.322625098397875565e+00 9.424909421025224887e-01 3.856692653494809275e-01
2.000000000000000111e-01 -1.316326986664513221e+01 -1.196622011951474995e+01 1.341549763538716888e+01 -1.088527018233778065e+01 -9.870171720954781236e+00 1.049909066788189449e+01 -7.799893016850598104e-02 -3.623660123757801999e-01 9.463559795580524237e-02
2.000000000000000111e-01 -4.056144025172722101e-01 1.159222002093439174e+00 -1.654144867792749718e+00 3.776355271932183566e+00 1.447323977047738630e-01 -2.631361537047362642e+00 -2.822203611955039215e-01 -3.743734202435109598e-02 6.932200910895870427e-01
2.000000000000000111e-01 -4.772532732641106556e-01 1.132431333813773033e+00 3.565043189564051751e+00 7.310835183793439995e+00 6.743452232994305184e+00 8.137676349525076347e+00 1.092051761507943697e+00 -1.776818162249802213e-01 -1.957260997796935964e+00
2.000000000000000111e-01 -4.811841051743349418e+00 4.100528764665485326e+00 4.420071007949255559e+00 -1.773782844425225713e+00 3.035910027822869228e+00 2.853676510055066728e+00 -1.664407931597272627e-01 -9.650068241224063481e-01 3.546644428898021451e-01
2.000000000000000111e-01 -2.793093640488779172e+00 -1.676404164674284880e+00 -1.793096510420874867e-01 -3.115889065092093180e+00 -6.216821147249711466e+00 -9.438119840948857586e+00 1.614489561108785332e-01 -5.663598480014984116e-01 -1.317715235282914538e-02
2.000000000000000111e-01 -7.212678033047970949e+00 1.106315076610238357e+01 1.734822390055541774e+01 -5.215977726850417717e+00 7.463790389444437068e+00 1.197605438728367311e+01 6.295661757179298323e-01 -1.537997823929941443e+00 3.874429109039332908e-01
2.000000000000000111e-01 -1.386194272793322302e+00 4.808088479228146417e-01 -7.931798151364507499e-01 1.006779933420233419e+00 2.564924456835797173e+00 -2.196195272227768225e+00 1.218003542201554712e+00 2.790102563485865605e-01 -9.241176421201500180e-01
2.000000000000000111e-01 -6.647278406072353318e-01 -4.442483552926058676e-01 -1.140784545317755194e+00 4.592566509519054208e+00 2.008185789782400033e+00 4.607220377083107166e-02 1.613871496129092753e+00 6.812046624892643676e-01 -6.590206085151249261e-03
2.000000000000000111e-01 -9.504705598286919965e-01 -4.393996127145086916e+00 -3.249797009022095562e+00 -1.498143512525786702e+00 -6.700155606383209062e-01 -1.269679641323671282e+00 -5.432097655884298160e-01 8.423833018329252020e-01 -1.494328948952003411e-01
2.000000000000000111e-01 5.379920232564903593e+00 -4.381602857626896608e+00 -1.091971950951297643e+01 3.354446965618300247e+00 -9.914712133358497548e-01 -6.716918063013178397e+00 -8.719875287864491120e-02 -3.539668042882763155e-01 5.144601091997094144e-01
