# Total Kinetic Energy: 18108.988948609953 J
# Total Potential Energy: -28302.671137185764 J
# Total Energy: -10193.68218857581 J
# mass x y z vx vy vz ax ay az
1.000000000000000056e-01 7.925747481609760614e-01 -4.951518984168103987e-01 -1.144241366163318285e-01 -3.327424907876743720e-01 7.410985108673896482e-01 1.979927016723978805e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.479093001807008978e-01 9.043333933444774875e-01 -1.116353414495276031e+00 3.197627670404334932e-01 -3.153450323267131261e-01 4.166326077692111829e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.130332216559289726e+00 9.303722906630992329e-01 9.690533067254323285e-01 -6.925014584016255803e-01 -2.541301591889841283e-01 -2.896697377562936215e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.856710312632280091e-01 -1.367517445718801961e+00 1.237326990833033102e+00 1.111251625195558979e-01 3.967479787958475002e-01 -4.069725707318085361e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -4.902419600383605691e-01 9.690810100498535862e-01 2.742989295626052648e-01 1.873605180209037824e-01 -2.636540324470542096e-01 -1.655927948868019806e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.206059069697501263e-01 1.195753898869921894e+00 -1.143552236116118559e+00 -4.989536060698682163e-02 -4.322471195260084720e-01 5.044514914408939621e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -5.932405299489507122e-01 7.067173897220364875e-02 -2.043145167993284383e-01 4.027934590644954294e-01 3.149973957431659310e-02 5.894487911371146249e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.144508164702547237e+00 3.041062103300243291e-01 -1.048595022000588628e+00 3.666978284290741130e-01 -6.984520181711433018e-02 3.405966343858536360e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 6.794727042078956003e-02 1.681653966021838587e+00 7.861757777173080664e-01 5.856307134885518212e-02 -5.060192976848072455e-01 -2.245208164742666379e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.317165661554390077e-01 1.044456738655102690e+00 3.055740415959443679e-01 7.130281427830496011e-01 -4.194150130845802904e-01 -1.858800619896755213e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -6.559070645787561105e-02 3.619916669887108807e-01 -8.153873959188895348e-01 -1.443532579399859350e-01 9.214226877276316535e-03 2.570915262354739883e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.518569299157814134e-01 4.659299353721914616e-01 1.702793568502723121e+00 -8.071531814244507774e-02 -1.453422732193282718e-01 -5.005574439354008032e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.816825608774903067e-01 -6.477638932326685861e-01 -1.509066145948362823e-02 1.664077056899692861e-02 3.605919563752226220e-01 1.289492779601591199e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.919668124007057219e-01 -1.284645771799380443e+00 1.401258325779804581e+00 -2.617249561558895876e-01 4.361023283825323782e-01 -2.891214686552353030e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.811661240824720465e-01 8.117664176757104499e-01 -1.789510407635381550e-01 -3.972891039676344493e-01 -3.690386002879787464e-01 2.475741741119867056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.493239333504165045e-01 -1.548587647665772504e+00 6.031989152625680251e-02 2.580380824325198552e-01 7.230874944476279875e-01 5.744106095941616669e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.567743173028930181e+00 2.607902268037322613e-01 -1.017778760339336008e+00 -3.801413289377595928e-01 -1.001862562304060844e-01 3.587692393367276078e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.238360280551062287e-01 -1.974987311209481788e+00 -2.053122124888786537e+00 -9.070051934265832561e-02 1.964169927065393395e-01 1.758344445197551620e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.922500093450100422e-01 7.345846858414858960e-02 -1.109558488702645229e-01 -6.714647565138207042e-02 -2.218838076706132756e-01 2.029023010747029732e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.850549405885392684e-02 1.900721257935206632e+00 7.355899185496743431e-02 6.283467331989482825e-03 -5.686285163696778167e-01 2.284076632051140754e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.993395977081035664e+00 -4.910972681308642396e-01 6.381100473367885551e-01 -4.519650486937524803e-01 1.661936990917043944e-01 -1.030029629419611376e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -9.209130313857238903e-01 -6.430360800886020245e-01 -8.875351721655792003e-01 4.420746172497640458e-01 3.315222144611894572e-01 1.106296026969831037e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.524923563810965499e+00 9.540201706158328854e-01 8.640071219192810847e-01 -1.731135031230212340e-01 -4.629975834980628036e-01 -2.073765980985905477e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -6.206005454825243989e-02 5.812182185004640678e-01 6.553372500289647573e-02 1.992637846225978615e-01 4.872579415486327781e-02 -2.194878785163255352e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.094552428126184696e-01 1.352251004581276339e-01 1.451374484299955692e-01 -7.147757673197621120e-01 9.658937055255603643e-02 -1.479300965768256537e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.974008578577739925e-01 -1.205168531034964019e+00 -2.671329175727951810e+00 -3.822439872085317547e-02 9.547273481827599217e-02 2.625473782380309817e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -5.040249683926628990e-03 -5.867794842382197951e-01 -1.639364828695914489e-01 9.826481471181787442e-02 9.385038043714158396e-02 3.227805060344213217e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.997937020211368653e-01 1.329897601114268468e+00 -1.123270059612194727e+00 -2.612575707063743979e-01 -3.226963497379972678e-01 3.253797655315765480e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.700336131212280111e-01 -9.790788029742756304e-01 -1.157880225906330773e+00 -8.900103334838309621e-01 -6.130100426256728241e+00 7.494619851462694271e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.885103044385687321e+00 9.434242915556891873e-01 7.401106690874745819e-01 3.517077341828316883e-01 -1.416057563317599244e-01 -1.605804948091054951e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.155652181956066782e-01 7.070847393365309319e-01 -2.684412591430343387e+00 -7.217620961589069073e-02 -6.087076486254561214e-02 2.686236268180208775e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -2.022644164316738657e-01 -5.630470788490506973e-01 5.176066959412357615e-01 2.627045129079585983e+00 -1.422501035580331363e+00 -3.431342210550513805e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -2.725769368209996824e+00 -6.425052548663676699e-01 1.347860258129839783e+00 -2.105532164464120015e+01 -9.058850082877610177e+00 4.038072499383952518e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -2.022188375577774977e+00 1.655832042354152267e-01 -1.058447532692160298e+00 4.029390325429831332e-01 9.550801293844663267e-03 1.785043410587383306e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.005573994582604880e-01 1.737558374198417521e+00 2.397209492978863210e+00 6.347633816187278448e-03 -1.860878823885651623e-01 -2.636684397902362975e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.807121202542316896e-01 -1.582703812303062618e-01 1.203527190117340329e+00 2.495704187980158847e-02 -6.878276537123921563e-02 -5.382221039529090367e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.192996697211186757e-01 -1.071189300345332551e+00 1.711257104485582048e-01 5.339898590522715316e-02 4.292631577844177038e-01 -1.484102564308197314e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.224369814586437677e-01 -9.697259838480873917e-01 7.780021299688617553e-01 4.866915152906924336e-01 3.800517312613535537e-01 -3.232913175438153486e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.279016441247952773e-01 -1.755756706115777943e+00 6.329646459673424763e-01 1.390581271321998658e-01 5.467215507853740997e-01 -1.842443516158711048e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.081864862087710932e+00 -5.666790587033661009e-01 2.115510682583999699e-02 -8.209962900273714004e-01 4.299092226154483387e-01 -4.897412654353528599e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.041955336243450381e-01 -3.078772804395021878e-01 -1.466865928459825941e-01 -5.526822387290795113e-01 -9.776451963922949684e-02 3.228492115781503302e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 6.543052815759886620e-02 9.158867525888144678e-01 3.981541840444345615e-02 -5.154040206749485598e-02 -5.936839425495806788e-01 -2.224184254051645715e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.660584562736818093e+00 1.417576988481694888e+00 2.426717584160952956e+00 1.478648645602625433e-01 -9.542065118873652163e-02 -1.746230391028587015e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.387882112383299393e-02 -1.539260674145323526e-01 -9.928909330025547098e-01 2.027931337412755206e-02 -3.965870609632746180e-02 7.076359055493040007e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.613014852442234748e+00 5.463524347642730039e-02 -4.263536918402467957e-01 -5.620797459489967896e-01 -1.835395785055313374e-03 1.882731145140160156e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.464782248017356736e-02 -4.690674722787679940e-01 -1.030867402403582433e+00 2.344546918061656549e-01 9.028459851555628024e-01 -2.640625570667089139e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 6.920427133142589282e-01 4.493386579445149409e-02 2.962349693460870625e-01 -6.742569646470458755e-02 1.071530574036466503e-02 -1.562857040298260280e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.461765704313219116e-02 -2.753050663309463686e-01 -5.068513276075508056e-01 1.341039528228722133e-01 -1.193726230468382804e-01 1.153289609207090866e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.781086920567280574e-01 -5.577297414374334794e-01 -1.496045287297190551e+00 2.893669473000615167e-01 8.348438217306536346e-02 5.595277064069689166e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.590636746098509136e-01 -8.518498918628508720e-01 1.444555210041945426e+00 -1.367509148540767272e-01 3.498116891290997121e-01 -5.022505940663475332e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.492660763613200658e-01 -8.454145813604924120e-01 -1.302374659751092345e+00 1.051395162734927835e+00 6.858871584502723273e+00 -6.654927081165996405e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.958410267306233410e-01 5.528294568907140549e-01 1.823840666308521374e+00 2.743458356814077459e-01 -2.028045451109308228e-01 -3.783708819844067706e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.946496729209638676e-01 5.557865196640842109e-01 -7.635287719129691952e-01 -3.436583799989924026e-01 -2.709312002585689272e-01 4.688759259069913421e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -2.383202530277445386e-01 -1.204161245925946089e+00 -1.764937073244529642e-02 3.025954954766572058e-01 5.368487976432680941e-01 3.698073271522491212e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.132658543978592558e-01 -3.918036622696805527e-01 1.328390481029320336e+00 -4.044817393357790780e-01 2.092290340573824958e-01 -5.523157007973159560e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.720444158500683329e-01 -1.094418773070678252e+00 1.481280788127966042e-01 -4.481788230455948652e-01 6.927928286347451170e-01 3.651114641569720709e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.979746046568605866e+00 1.332210839259436508e+00 3.893061832643542886e-01 2.162232063035224172e+01 8.782786031093834822e+00 -4.628193204856564158e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.177343511643875323e-01 9.287363036325791965e-01 8.308075199628432994e-01 2.149367100525735319e-01 -3.788240724613433086e-01 -4.042521444902287819e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.623885484997623196e-01 5.710764941949684204e-01 7.358972654245129474e-01 2.508851031148742403e-02 -1.094003317883919524e-01 -3.987625801537312831e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.116288632307249395e+00 8.526975488806450842e-01 1.178016554241911651e+00 -2.537944546792896827e-01 -2.692365167484995214e-01 -4.486902948403427294e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.508457150597303453e+00 1.588706209561344673e+00 -3.916959008426118327e+00 1.347288930430299558e+01 2.630441153565194590e+00 -3.031564396233665093e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.696992041617620295e-01 -8.050266863187217625e-01 6.494897018035106218e-01 -3.538775351474600095e-01 5.369542311933015455e-01 -3.543738479815548570e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.841681473795428015e-01 -4.718640316576395155e-01 7.641787250959253264e-01 -1.889170431212600754e+00 9.446476171520625797e-01 2.656059759046724977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.747422970853264701e+00 -6.765024266954828835e-01 -1.051730873346167217e+00 -3.499636113282828531e-01 1.742966835239269097e-01 2.488938277251048770e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.122388594785173943e-01 -5.790015216178857616e-01 2.694834197798355868e-01 6.012937652746205286e-01 1.809754459471669130e-01 1.961218621577960619e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
