# Total Kinetic Energy: 243.97591813730523 J
# Total Potential Energy: -29369.205369447234 J
# Total Energy: -29125.22945130993 J
# mass x y z vx vy vz ax ay az
1.000000000000000056e-01 8.279099326211927234e-01 -5.685062195392327489e-01 -1.355596678959455903e-01 -1.715318668461635609e-01 3.361013610115342609e-01 1.028465941006803941e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.820369542704119770e-01 9.372981043660180145e-01 -1.160790750218712697e+00 1.659978955402112433e-01 -1.582906067114653870e-01 2.164121220742935281e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.202485328579729895e+00 9.569069162084263835e-01 9.992746793690402418e-01 -3.453576470082864169e-01 -1.262312113466456109e-01 -1.457742985069567232e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.973927735973853292e-01 -1.409366319529956169e+00 1.280159006445251269e+00 5.663894517182388455e-02 2.018196548526711431e-01 -2.064680664304371915e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -5.119496236344039941e-01 9.977750412513394229e-01 2.924728984444369129e-01 1.054997133872085380e-01 -1.469986391675878468e-01 -9.448003079294486906e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.266392377007780068e-01 1.241269568841614657e+00 -1.198197704213394221e+00 -3.988110226064259245e-02 -2.259673484399789822e-01 2.649112334750141629e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -6.356900541091917711e-01 6.672700233022131611e-02 -2.108648930241586728e-01 2.044629601672164065e-01 2.095787400603026096e-02 3.223872853555052875e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.183303858298903277e+00 3.112694161821325523e-01 -1.084639641482027628e+00 1.876145479514903514e-01 -3.399902085142869623e-02 1.742924792783764054e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 6.204234162112526318e-02 1.735205807866560868e+00 8.102952247086157023e-01 2.848776799531748533e-02 -2.577242550601412940e-01 -1.178130668599213227e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -8.055590880753286109e-01 1.088299734712314004e+00 3.250850992405009965e-01 3.468489037110083495e-01 -2.097043815562423252e-01 -9.579554845214423298e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -5.285567148715546865e-02 3.622092101393339370e-01 -8.448916421597855164e-01 -5.227389384617403545e-02 -5.692871609532771868e-03 1.511836496039743183e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.606997022107920947e-01 4.813401016896766693e-01 1.755877549116335201e+00 -4.333175360596117076e-02 -7.495178037811170424e-02 -2.564700782214693331e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.793700144282630693e-01 -6.853158738854893128e-01 -2.834620131585745620e-02 1.156499338330809271e-02 1.788811220840491045e-01 6.264096168899255246e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.019593531536016284e+00 -1.330579088969539026e+00 1.431616877104739283e+00 -1.334970779392613272e-01 2.215761311023580205e-01 -1.460400333276396234e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.240882576607893584e-01 8.482624038534287703e-01 -2.031981695956592837e-01 -2.111951189549391705e-01 -1.653949167426477518e-01 1.077155342733075172e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.762332350259714464e-01 -1.624190055544958877e+00 5.450449681537557906e-02 1.287052148981638888e-01 3.621504099542470767e-01 2.709186652119233499e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.607907013022140008e+00 2.713453157484456146e-01 -1.055590732071112647e+00 -1.939598094914956883e-01 -5.105340829291443727e-02 1.826707298382132250e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.334663847317611340e-01 -1.995788737893956277e+00 -2.071772750229376125e+00 -4.682464678914560058e-02 1.009501649346298408e-01 9.058995400793870556e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 6.004125605223404882e-01 9.597875084214596564e-02 -1.313073103067207426e-01 -4.309696422348052725e-02 -1.053776994924273264e-01 9.357633370161633213e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.820243990119847860e-02 1.961748106807264858e+00 7.194511216738543047e-02 5.700237993351925598e-04 -2.983723467628362491e-01 3.905195447999104588e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.041059159812919965e+00 -5.085306470848993676e-01 6.489965665426741248e-01 -2.301604888000874372e-01 8.398919763856674270e-02 -5.274975154934392896e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -9.675165709284535565e-01 -6.781843400931947263e-01 -8.993820970412453875e-01 2.247134209646768632e-01 1.703328114341685351e-01 5.758006923177672043e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.544599748354330337e+00 1.002504479577928764e+00 8.843409997214844998e-01 -9.997708316859714450e-02 -2.310114499761907747e-01 -9.489798259069308350e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -8.244692972827130650e-02 5.763618756850383829e-01 8.742203196209841209e-02 9.680257514436164945e-02 2.066063318729835160e-02 -1.030372488112379081e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.854043061981422325e-01 1.268424049857178604e-01 1.598174919318315623e-01 -3.661998765891709140e-01 3.384346914167708081e-02 -6.793596183373619424e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.014850715443910367e-01 -1.215255249465874154e+00 -2.699172468710692385e+00 -1.994171275677010524e-02 4.885078098810602398e-02 1.352338470147597671e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -8.742840182781892039e-03 -5.846900659591454108e-01 -6.150996250002650489e-01 -6.939971972896125108e-02 -2.302127854757234360e-01 3.709401541543172254e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.278278892369135278e-01 1.363943732180705526e+00 -1.158216038194624931e+00 -1.342764407170847496e-01 -1.645490170255178575e-01 1.723233628708659704e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.385136775882272020e-01 -9.821562514600268301e-01 -1.191091892396770824e+00 -4.853353393572022723e-02 3.050755489632095419e-01 -7.091411384891248282e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.922560185340855599e+00 9.582411222868643108e-01 7.573572900790586093e-01 1.815002083257670762e-01 -7.111041214196758831e-02 -8.443480696734212421e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.233551736328335036e-01 7.139050434864937511e-01 -2.712987945583166915e+00 -3.797237016758021888e-02 -3.435443722363350216e-02 1.383927022865725498e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.745574341795919748e-01 -5.014645804489542558e-01 7.530822064325669585e-01 3.776663634508031775e-01 -1.932951691323856955e-02 -5.385346892257141249e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -4.421470360412471656e-01 3.351616803269629741e-01 9.169273283756775861e-01 8.503860280784714121e-01 3.751807760590076257e-01 -4.089568114072841265e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -2.064886411986125658e+00 1.644720493142007300e-01 -1.077288504449934736e+00 2.070165024362475292e-01 5.696508004634569938e-03 9.102255175142544286e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.998509514846691149e-01 1.757257796282651219e+00 2.425213618097254109e+00 3.577002452343325690e-03 -9.547804930904149612e-02 -1.358624143924888894e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.786718255412238721e-01 -1.517484887637181867e-01 1.260316940028196608e+00 8.461386120457907098e-03 -2.931751578726839863e-02 -2.737973530265540023e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.254379879483924487e-01 -1.117039991910323771e+00 1.856250784309378676e-01 3.200818052133769936e-02 2.240457901074973945e-01 -6.554010484954000959e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.735578697690606020e-01 -1.009840907042408586e+00 8.118440358319495287e-01 2.457397105883413480e-01 1.929377667942718255e-01 -1.622080685727048943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.425135211767494359e-01 -1.813251243937231916e+00 6.523903067046080695e-01 7.033888855307551813e-02 2.768793807457169964e-01 -9.384767947931269005e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.166610226577902143e+00 -6.108522390035588945e-01 2.607437797934885129e-02 -4.010190067514392553e-01 2.083004541611040983e-01 -2.269486493813663991e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.624748666703638822e-01 -3.021175131473822217e-01 -1.794039744756418531e-01 -2.804018614518023478e-01 -1.167536868180800783e-02 1.529725515154217452e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.207539513647386042e-02 9.752197927955623680e-01 6.511938758725686893e-02 -3.208830060525213329e-02 -2.747463098326984876e-01 -1.334345292450806186e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.676032359742338995e+00 1.427197259418809594e+00 2.445384753927466903e+00 7.455215056675039420e-02 -4.596013994427212285e-02 -9.046872374659611915e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.220471722696800571e-02 -1.527353330970466772e-01 -1.067997627974780039e+00 6.269817257007071452e-03 2.628285035001499265e-03 3.610530685008603857e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.672266218872796584e+00 5.482738118882869716e-02 -4.460649100049028370e-01 -2.857578547836650551e-01 -7.772273938379742949e-04 9.476232745947224534e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
