# Total Kinetic Energy: 24432.93981723779 J
# Total Potential Energy: -31735.70322944973 J
# Total Energy: -7302.763412211938 J
# mass x y z vx vy vz ax ay az
1.000000000000000056e-01 2.291188093058610931e-01 -3.873836884948217429e-01 8.667468467071341026e-03 -2.314305103259428620e+00 -2.072268253623870682e-01 8.110789558317315073e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -5.841296937410823675e-01 7.405414566155219536e-01 -9.058786724019713965e-01 7.278964441202583346e-01 -7.086463410027633580e-01 9.106742205813599389e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.795766347274633468e+00 7.964628635907231580e-01 8.356068799151010751e-01 -1.370844176858340369e+00 -5.535181687473780254e-01 -5.164678100087791712e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.271348263240802690e-01 -1.163814360723440133e+00 1.025537384475183611e+00 2.660225302313030671e-01 9.023045378212615208e-01 -9.416448465062177142e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.173770377009089594e-02 7.412569618873920962e-01 2.753090284937678156e-01 4.611797214433721592e+00 -1.646842071171506605e+00 2.051168252172867190e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.544045544546138349e-02 9.643355762384124841e-01 -8.868101279432388795e-01 -8.681748282064429001e-02 -1.023037270247044495e+00 1.152349684819180764e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.792873173168295753e-01 8.431979386407757737e-02 -1.746553736062827211e-01 9.815556915790352166e-01 5.118824106488868708e-02 1.559497704892591763e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -9.544186057929098244e-01 2.617892607490546752e-01 -8.726495957905158196e-01 8.515003044717963654e-01 -2.211603281450653102e-01 7.583425885393455523e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.021298980141494700e-01 1.423079766783353683e+00 6.697611397566062275e-01 1.664294806959977502e-01 -1.137939190978466852e+00 -5.385183087994841467e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -7.610674574651892232e-01 9.126558972428879812e-01 1.097545564695314169e-01 -2.459782989722323787e+00 -8.969258698628412851e-04 -1.120075878245285983e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.934823948659656234e-01 1.805398794474953217e+00 -4.369637289785228695e-01 3.244403938646089891e+00 7.488148987017035019e+00 2.001674041039024132e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.111633692737811652e-01 3.901752450170818953e-01 1.448515119719965938e+00 -1.903887298569005848e-01 -3.368535031196900342e-01 -1.113210315226663250e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 3.781698732481700298e-01 -4.551633399150838977e-01 7.765688101647477692e-02 -7.738868408095718465e-02 9.920112599018711119e-01 4.447820969030440996e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 8.574501964573344459e-01 -1.059433498292885245e+00 1.248184387488393554e+00 -5.930862528019590352e-01 9.944882897931222043e-01 -6.941592550464631417e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.589741141181394771e-02 5.295006851814859639e-01 -4.160301216042842920e-02 -8.132249446775979829e-02 -1.239482376266503261e+00 -2.058279897186687246e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -2.071785417384307548e-01 -1.164989214676727558e+00 9.343017224467412007e-02 6.786079563271597559e-01 1.744993883844994098e+00 1.761684771860701770e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
